route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
18505,4,7613678,Moores Mill Center,,0,1095223,105566,1,0
18505,4,7613679,Moores Mill Center,,0,1095222,105566,1,0
18505,4,7613680,Moores Mill Center,,0,1095223,105566,1,0
18505,4,7613681,Moores Mill Center,,0,1095222,105566,1,0
18505,4,7613682,Moores Mill Center,,0,1095223,105566,1,0
18505,4,7613683,Moores Mill Center,,0,1095222,105566,1,0
18505,4,7613684,Moores Mill Center,,0,1095223,105566,1,0
18505,4,7613685,Moores Mill Center,,0,1095222,105566,1,0
18505,4,7613686,Midtown Station,,1,1095223,105567,1,0
18505,4,7613687,Midtown Station,,1,1095222,105567,1,0
18505,4,7613688,Midtown Station,,1,1095223,105567,1,0
18505,4,7613689,Midtown Station,,1,1095222,105567,1,0
18505,4,7613690,Midtown Station,,1,1095223,105567,1,0
18505,4,7613691,Midtown Station,,1,1095222,105567,1,0
18505,4,7613692,Midtown Station,,1,1095223,105567,1,0
18505,4,7613693,Midtown Station,,1,1095222,105567,1,0
18505,4,7613694,Midtown Station,,1,1095223,105567,1,0
18505,4,7613695,Midtown Station,,1,1095222,105567,1,0
18505,4,7613696,Midtown Station,,1,1095223,105567,1,0
18505,4,7613697,Midtown Station,,1,1095222,105567,1,0
18505,4,7613698,Midtown Station,,1,1095223,105567,1,0
18505,4,7613699,Midtown Station,,1,1095222,105567,1,0
18505,4,7613700,Midtown Station,,1,1095223,105567,1,0
18505,4,7613701,Midtown Station,,1,1095222,105567,1,0
18505,4,7613702,Midtown Station,,1,1095223,105567,1,0
18505,4,7613703,Midtown Station,,1,1095222,105567,1,0
18505,4,7613704,Midtown Station,,1,1095223,105567,1,0
18505,4,7613705,Midtown Station,,1,1095222,105567,1,0
18505,4,7613706,Midtown Station,,1,1095223,105567,1,0
18505,4,7613707,Midtown Station,,1,1095222,105567,1,0
18505,4,7613708,Midtown Station,,1,1095223,105567,1,0
18505,4,7613709,Midtown Station,,1,1095222,105567,1,0
18505,4,7613710,Midtown Station,,1,1095223,105567,1,0
18505,4,7613711,Midtown Station,,1,1095222,105567,1,0
18505,4,7613712,Midtown Station,,1,1095223,105567,1,0
18505,4,7613713,Midtown Station,,1,1095222,105567,1,0
18506,4,7614210,Decatur Station,,0,1095247,105568,1,0
18506,4,7614209,Decatur Station,,0,1095245,105570,1,0
18506,4,7614236,Decatur Station,,0,1095243,105568,1,0
18506,4,7614208,Decatur Station,,0,1095246,105570,1,0
18506,4,7614235,Decatur Station,,0,1095244,105568,1,0
18506,4,7614207,Decatur Station,,0,1095247,105570,1,0
18506,4,7614234,Decatur Station,,0,1095245,105568,1,0
18506,4,7614206,Decatur Station,,0,1095243,105570,1,0
18506,4,7614233,Decatur Station,,0,1095246,105568,1,0
18506,4,7614205,Decatur Station,,0,1095244,105570,1,0
18506,4,7614232,Decatur Station,,0,1095247,105568,1,0
18506,4,7614204,Decatur Station,,0,1095245,105570,1,0
18506,4,7614231,Decatur Station,,0,1095243,105568,1,0
18506,4,7614203,Decatur Station,,0,1095246,105570,1,0
18506,4,7614230,Decatur Station,,0,1095244,105568,1,0
18506,4,7614202,Decatur Station,,0,1095247,105570,1,0
18506,4,7614229,Decatur Station,,0,1095245,105568,1,0
18506,4,7614201,Decatur Station via The Gallery at South DeKalb,,0,1095243,105569,1,0
18506,4,7614228,Decatur Station,,0,1095246,105568,1,0
18506,4,7614200,Decatur Station via The Gallery at South DeKalb,,0,1095244,105569,1,0
18506,4,7614192,Decatur Station,,0,1095247,105568,1,0
18506,4,7614199,Decatur Station via The Gallery at South DeKalb,,0,1095245,105569,1,0
18506,4,7614227,Decatur Station,,0,1095243,105568,1,0
18506,4,7614198,Decatur Station via The Gallery at South DeKalb,,0,1095246,105569,1,0
18506,4,7614226,Decatur Station,,0,1095244,105568,1,0
18506,4,7614197,Decatur Station via The Gallery at South DeKalb,,0,1095247,105569,1,0
18506,4,7614225,Decatur Station,,0,1095245,105568,1,0
18506,4,7614196,Decatur Station via The Gallery at South DeKalb,,0,1095243,105569,1,0
18506,4,7614224,Decatur Station,,0,1095246,105568,1,0
18506,4,7614195,Decatur Station via The Gallery at South DeKalb,,0,1095244,105569,1,0
18506,4,7614223,Decatur Station,,0,1095247,105568,1,0
18506,4,7614191,Decatur Station via The Gallery at South DeKalb,,0,1095245,105569,1,0
18506,4,7614222,Decatur Station,,0,1095243,105568,1,0
18506,4,7614194,Decatur Station via The Gallery at South DeKalb,,0,1095246,105569,1,0
18506,4,7614221,Decatur Station,,0,1095244,105568,1,0
18506,4,7614193,Decatur Station via The Gallery at South DeKalb,,0,1095247,105569,1,0
18506,4,7614220,Decatur Station,,0,1095245,105568,1,0
18506,4,7614190,Decatur Station via The Gallery at South DeKalb,,0,1095243,105569,1,0
18506,4,7614219,Decatur Station,,0,1095246,105568,1,0
18506,4,7614189,Decatur Station via The Gallery at South DeKalb,,0,1095244,105569,1,0
18506,4,7614218,Decatur Station,,0,1095247,105568,1,0
18506,4,7614188,Decatur Station,,0,1095245,105570,1,0
18506,4,7614217,Decatur Station,,0,1095243,105568,1,0
18506,4,7614187,Decatur Station,,0,1095246,105570,1,0
18506,4,7614216,Decatur Station,,0,1095244,105568,1,0
18506,4,7614186,Decatur Station,,0,1095247,105570,1,0
18506,4,7614215,Decatur Station,,0,1095245,105568,1,0
18506,4,7614185,Decatur Station,,0,1095243,105570,1,0
18506,4,7614214,Decatur Station,,0,1095246,105568,1,0
18506,4,7614184,Decatur Station,,0,1095244,105570,1,0
18506,4,7614213,Decatur Station,,0,1095247,105568,1,0
18506,4,7614183,Decatur Station,,0,1095245,105570,1,0
18506,4,7614212,Decatur Station,,0,1095243,105568,1,0
18506,4,7614182,Decatur Station,,0,1095246,105570,1,0
18506,4,7614211,Decatur Station,,0,1095244,105568,1,0
18506,4,7614181,Decatur Station,,0,1095247,105570,1,0
18506,4,7614274,County Line,,1,1095244,105571,1,0
18506,4,7614263,Cedar Grove,,1,1095247,105573,1,0
18506,4,7614273,County Line,,1,1095245,105571,1,0
18506,4,7614262,Cedar Grove,,1,1095243,105573,1,0
18506,4,7614272,County Line,,1,1095246,105571,1,0
18506,4,7614261,Cedar Grove,,1,1095244,105573,1,0
18506,4,7614271,County Line,,1,1095247,105571,1,0
18506,4,7614260,Cedar Grove,,1,1095245,105573,1,0
18506,4,7614259,County Line,,1,1095243,105571,1,0
18506,4,7614285,Cedar Grove,,1,1095246,105573,1,0
18506,4,7614258,County Line,,1,1095244,105571,1,0
18506,4,7614284,Cedar Grove,,1,1095247,105573,1,0
18506,4,7614257,County Line,,1,1095245,105571,1,0
18506,4,7614283,Cedar Grove,,1,1095243,105573,1,0
18506,4,7614256,County Line,,1,1095246,105571,1,0
18506,4,7614282,Cedar Grove via The Gallery at South DeKalb,,1,1095244,105572,1,0
18506,4,7614255,County Line,,1,1095247,105571,1,0
18506,4,7614281,Cedar Grove via The Gallery at South DeKalb,,1,1095245,105572,1,0
18506,4,7614254,County Line,,1,1095243,105571,1,0
18506,4,7614280,Cedar Grove via The Gallery at South DeKalb,,1,1095246,105572,1,0
18506,4,7614253,County Line,,1,1095244,105571,1,0
18506,4,7614279,Cedar Grove via The Gallery at South DeKalb,,1,1095247,105572,1,0
18506,4,7614252,County Line,,1,1095245,105571,1,0
18506,4,7614278,Cedar Grove via The Gallery at South DeKalb,,1,1095243,105572,1,0
18506,4,7614251,County Line,,1,1095246,105571,1,0
18506,4,7614277,Cedar Grove via The Gallery at South DeKalb,,1,1095244,105572,1,0
18506,4,7614293,County Line,,1,1095247,105571,1,0
18506,4,7614276,Cedar Grove via The Gallery at South DeKalb,,1,1095245,105572,1,0
18506,4,7614292,County Line,,1,1095243,105571,1,0
18506,4,7614275,Cedar Grove via The Gallery at South DeKalb,,1,1095246,105572,1,0
18506,4,7614291,County Line,,1,1095244,105571,1,0
18506,4,7614245,Cedar Grove via The Gallery at South DeKalb,,1,1095247,105572,1,0
18506,4,7614290,County Line,,1,1095245,105571,1,0
18506,4,7614244,Cedar Grove via The Gallery at South DeKalb,,1,1095243,105572,1,0
18506,4,7614289,County Line,,1,1095246,105571,1,0
18506,4,7614243,Cedar Grove via The Gallery at South DeKalb,,1,1095244,105572,1,0
18506,4,7614288,County Line,,1,1095247,105571,1,0
18506,4,7614242,Cedar Grove via The Gallery at South DeKalb,,1,1095245,105572,1,0
18506,4,7614287,County Line,,1,1095243,105571,1,0
18506,4,7614241,Cedar Grove,,1,1095246,105573,1,0
18506,4,7614286,County Line,,1,1095244,105571,1,0
18506,4,7614240,Cedar Grove,,1,1095247,105573,1,0
18506,4,7614270,County Line,,1,1095245,105571,1,0
18506,4,7614239,Cedar Grove,,1,1095243,105573,1,0
18506,4,7614269,County Line,,1,1095246,105571,1,0
18506,4,7614238,Cedar Grove,,1,1095244,105573,1,0
18506,4,7614268,County Line,,1,1095247,105571,1,0
18506,4,7614237,Cedar Grove,,1,1095245,105573,1,0
18506,4,7614267,County Line,,1,1095243,105571,1,0
18506,4,7614250,Cedar Grove,,1,1095246,105573,1,0
18506,4,7614266,County Line,,1,1095244,105571,1,0
18506,4,7614249,Cedar Grove,,1,1095247,105573,1,0
18506,4,7614265,County Line,,1,1095245,105571,1,0
18506,4,7614248,Cedar Grove,,1,1095243,105573,1,0
18506,4,7614264,County Line,,1,1095246,105571,1,0
18506,4,7614247,Cedar Grove,,1,1095244,105573,1,0
18506,4,7614246,County Line,,1,1095247,105571,1,0
18507,4,7614707,Chamblee Station,,0,1095273,105574,1,0
18507,4,7614706,Chamblee Station,,0,1095271,105574,1,0
18507,4,7614705,Chamblee Station,,0,1095272,105574,1,0
18507,4,7614704,Chamblee Station,,0,1095273,105574,1,0
18507,4,7614703,Chamblee Station,,0,1095271,105574,1,0
18507,4,7614702,Chamblee Station,,0,1095272,105574,1,0
18507,4,7614701,Chamblee Station,,0,1095273,105574,1,0
18507,4,7614700,Chamblee Station,,0,1095271,105574,1,0
18507,4,7614699,Chamblee Station,,0,1095272,105574,1,0
18507,4,7614698,Chamblee Station,,0,1095273,105574,1,0
18507,4,7614718,Chamblee Station,,0,1095271,105574,1,0
18507,4,7614717,Chamblee Station,,0,1095272,105574,1,0
18507,4,7614716,Chamblee Station,,0,1095273,105574,1,0
18507,4,7614715,Chamblee Station,,0,1095271,105574,1,0
18507,4,7614714,Chamblee Station,,0,1095272,105574,1,0
18507,4,7614713,Chamblee Station,,0,1095273,105574,1,0
18507,4,7614712,Chamblee Station,,0,1095271,105574,1,0
18507,4,7614711,Chamblee Station,,0,1095272,105574,1,0
18507,4,7614710,Chamblee Station,,0,1095273,105574,1,0
18507,4,7614709,Chamblee Station,,0,1095271,105574,1,0
18507,4,7614708,Chamblee Station,,0,1095272,105574,1,0
18507,4,7614719,Chamblee Station,,0,1095271,105574,1,0
18507,4,7614720,Chamblee Station,,0,1095272,105574,1,0
18507,4,7614721,Chamblee Station,,0,1095271,105574,1,0
18507,4,7614722,Chamblee Station,,0,1095272,105574,1,0
18507,4,7614723,Chamblee Station,,0,1095271,105574,1,0
18507,4,7614750,East Lake Station via Decatur Station,,1,1095272,105577,1,0
18507,4,7614749,East Lake Station via Decatur Station,,1,1095273,105577,1,0
18507,4,7614748,East Lake Station via Decatur Station,,1,1095271,105577,1,0
18507,4,7614747,East Lake Station via Decatur Station,,1,1095272,105577,1,0
18507,4,7614746,East Lake Station via Decatur Station,,1,1095273,105577,1,0
18507,4,7614745,East Lake Station via Decatur Station,,1,1095271,105577,1,0
18507,4,7614744,East Lake Station via Decatur Station,,1,1095272,105577,1,0
18507,4,7614743,East Lake Station via Decatur Station,,1,1095273,105577,1,0
18507,4,7614742,East Lake Station via Decatur Station,,1,1095271,105577,1,0
18507,4,7614741,East Lake Station via Decatur Station,,1,1095272,105577,1,0
18507,4,7614740,East Lake Station via Decatur Station,,1,1095273,105577,1,0
18507,4,7614739,East Lake Station via Decatur Station,,1,1095271,105577,1,0
18507,4,7614738,East Lake Station via Decatur Station,,1,1095272,105577,1,0
18507,4,7614737,East Lake Station via Decatur Station,,1,1095273,105577,1,0
18507,4,7614736,East Lake Station via Decatur Station,,1,1095271,105577,1,0
18507,4,7614735,East Lake Station via Decatur Station,,1,1095272,105577,1,0
18507,4,7614734,East Lake Station via Decatur Station,,1,1095273,105577,1,0
18507,4,7614733,East Lake Station via Decatur Station,,1,1095271,105577,1,0
18507,4,7614732,East Lake Station via Decatur Station,,1,1095272,105577,1,0
18507,4,7614729,East Lake Station via Decatur Station,,1,1095273,105577,1,0
18507,4,7614728,East Lake Station via Decatur Station,,1,1095271,105577,1,0
18507,4,7614730,East Lake Station via Decatur Station,,1,1095272,105577,1,0
18507,4,7614727,East Lake Station via Decatur Station,,1,1095271,105577,1,0
18507,4,7614731,East Lake Station via Decatur Station,,1,1095272,105577,1,0
18507,4,7614726,East Lake Station via Decatur Station,,1,1095271,105577,1,0
18507,4,7614725,Decatur Station,,1,1095272,105575,1,0
18507,4,7614724,Decatur Station,,1,1095271,105575,1,0
18508,4,7615095,Five Points Station,,0,1095292,105578,1,0
18508,4,7615094,Five Points Station,,0,1095293,105578,1,0
18508,4,7615093,Five Points Station,,0,1095294,105578,1,0
18508,4,7615092,Five Points Station,,0,1095295,105578,1,0
18508,4,7615091,Five Points Station,,0,1095292,105578,1,0
18508,4,7615090,Five Points Station,,0,1095293,105578,1,0
18508,4,7615089,Five Points Station,,0,1095294,105578,1,0
18508,4,7615088,Five Points Station,,0,1095295,105578,1,0
18508,4,7615087,Five Points Station,,0,1095292,105578,1,0
18508,4,7615086,Five Points Station,,0,1095293,105578,1,0
18508,4,7615085,Five Points Station,,0,1095294,105578,1,0
18508,4,7615084,Five Points Station,,0,1095295,105578,1,0
18508,4,7615083,Five Points Station,,0,1095292,105578,1,0
18508,4,7615082,Five Points Station,,0,1095293,105578,1,0
18508,4,7615081,Five Points Station,,0,1095294,105578,1,0
18508,4,7615080,Five Points Station,,0,1095295,105578,1,0
18508,4,7615079,Five Points Station,,0,1095292,105578,1,0
18508,4,7615078,Five Points Station,,0,1095293,105578,1,0
18508,4,7615077,Five Points Station,,0,1095294,105578,1,0
18508,4,7615076,Five Points Station,,0,1095295,105578,1,0
18508,4,7615075,Five Points Station,,0,1095292,105578,1,0
18508,4,7615074,Five Points Station,,0,1095293,105578,1,0
18508,4,7615073,Five Points Station,,0,1095294,105578,1,0
18508,4,7615072,Five Points Station,,0,1095295,105578,1,0
18508,4,7615107,Five Points Station,,0,1095292,105578,1,0
18508,4,7615106,Five Points Station,,0,1095293,105578,1,0
18508,4,7615105,Five Points Station,,0,1095294,105578,1,0
18508,4,7615104,Five Points Station,,0,1095295,105578,1,0
18508,4,7615103,Five Points Station,,0,1095292,105578,1,0
18508,4,7615102,Five Points Station,,0,1095293,105578,1,0
18508,4,7615101,Five Points Station,,0,1095294,105578,1,0
18508,4,7615100,Five Points Station,,0,1095295,105578,1,0
18508,4,7615099,Five Points Station,,0,1095292,105578,1,0
18508,4,7615098,Five Points Station,,0,1095293,105578,1,0
18508,4,7615097,Five Points Station,,0,1095294,105578,1,0
18508,4,7615096,Five Points Station,,0,1095295,105578,1,0
18508,4,7615112,Kensington Station,,1,1095292,105579,1,0
18508,4,7615111,Kensington Station,,1,1095293,105579,1,0
18508,4,7615110,Kensington Station,,1,1095294,105579,1,0
18508,4,7615109,Kensington Station,,1,1095295,105579,1,0
18508,4,7615108,Kensington Station,,1,1095292,105579,1,0
18508,4,7615142,Kensington Station,,1,1095293,105579,1,0
18508,4,7615141,Kensington Station,,1,1095294,105579,1,0
18508,4,7615140,Kensington Station,,1,1095295,105579,1,0
18508,4,7615139,Kensington Station,,1,1095292,105579,1,0
18508,4,7615138,Kensington Station,,1,1095293,105579,1,0
18508,4,7615137,Kensington Station,,1,1095294,105579,1,0
18508,4,7615136,Kensington Station,,1,1095295,105579,1,0
18508,4,7615135,Kensington Station,,1,1095292,105579,1,0
18508,4,7615134,Kensington Station,,1,1095293,105579,1,0
18508,4,7615133,Kensington Station,,1,1095294,105579,1,0
18508,4,7615132,Kensington Station,,1,1095295,105579,1,0
18508,4,7615131,Kensington Station,,1,1095292,105579,1,0
18508,4,7615122,Kensington Station,,1,1095293,105579,1,0
18508,4,7615121,Kensington Station,,1,1095294,105579,1,0
18508,4,7615120,Kensington Station,,1,1095295,105579,1,0
18508,4,7615119,Kensington Station,,1,1095292,105579,1,0
18508,4,7615118,Kensington Station,,1,1095293,105579,1,0
18508,4,7615117,Kensington Station,,1,1095294,105579,1,0
18508,4,7615116,Kensington Station,,1,1095295,105579,1,0
18508,4,7615115,Kensington Station,,1,1095292,105579,1,0
18508,4,7615114,Kensington Station,,1,1095293,105579,1,0
18508,4,7615113,Kensington Station,,1,1095294,105579,1,0
18508,4,7615130,Kensington Station,,1,1095295,105579,1,0
18508,4,7615129,Kensington Station,,1,1095292,105579,1,0
18508,4,7615128,Kensington Station,,1,1095293,105579,1,0
18508,4,7615127,Kensington Station,,1,1095294,105579,1,0
18508,4,7615126,Kensington Station,,1,1095295,105579,1,0
18508,4,7615125,Kensington Station,,1,1095292,105579,1,0
18508,4,7615124,Kensington Station,,1,1095293,105579,1,0
18508,4,7615123,Kensington Station,,1,1095294,105579,1,0
18509,4,7615428,Edgewood/Candler Park Station,,0,1095315,105581,1,0
18509,4,7615427,Edgewood/Candler Park Station,,0,1095314,105581,1,0
18509,4,7615426,Edgewood/Candler Park Station,,0,1095315,105581,1,0
18509,4,7615425,Edgewood/Candler Park Station,,0,1095314,105581,1,0
18509,4,7615424,Edgewood/Candler Park Station,,0,1095315,105581,1,0
18509,4,7615423,Edgewood/Candler Park Station,,0,1095314,105581,1,0
18509,4,7615422,Edgewood/Candler Park Station,,0,1095315,105581,1,0
18509,4,7615421,Edgewood/Candler Park Station,,0,1095314,105581,1,0
18509,4,7615420,Edgewood/Candler Park Station,,0,1095315,105581,1,0
18509,4,7615419,Edgewood/Candler Park Station,,0,1095314,105581,1,0
18509,4,7615418,Edgewood/Candler Park Station,,0,1095315,105581,1,0
18509,4,7615417,Edgewood/Candler Park Station,,0,1095314,105581,1,0
18509,4,7615416,Edgewood/Candler Park Station,,0,1095315,105581,1,0
18509,4,7615415,Edgewood/Candler Park Station,,0,1095314,105581,1,0
18509,4,7615414,Edgewood/Candler Park Station,,0,1095315,105581,1,0
18509,4,7615432,Edgewood/Candler Park Station,,0,1095314,105581,1,0
18509,4,7615431,Edgewood/Candler Park Station,,0,1095315,105581,1,0
18509,4,7615430,Edgewood/Candler Park Station,,0,1095314,105581,1,0
18509,4,7615429,Edgewood/Candler Park Station,,0,1095315,105581,1,0
18509,4,7615450,Indian Creek Station,,1,1095315,105583,1,0
18509,4,7615449,Indian Creek Station,,1,1095314,105583,1,0
18509,4,7615448,Indian Creek Station,,1,1095315,105583,1,0
18509,4,7615447,Indian Creek Station,,1,1095314,105583,1,0
18509,4,7615446,Indian Creek Station,,1,1095315,105583,1,0
18509,4,7615445,Indian Creek Station,,1,1095314,105583,1,0
18509,4,7615444,Indian Creek Station,,1,1095315,105583,1,0
18509,4,7615443,Indian Creek Station,,1,1095314,105583,1,0
18509,4,7615442,Indian Creek Station,,1,1095315,105583,1,0
18509,4,7615441,Indian Creek Station,,1,1095314,105583,1,0
18509,4,7615440,Indian Creek Station,,1,1095315,105583,1,0
18509,4,7615439,Indian Creek Station,,1,1095314,105583,1,0
18509,4,7615438,Indian Creek Station,,1,1095315,105583,1,0
18509,4,7615437,Indian Creek Station,,1,1095314,105583,1,0
18509,4,7615436,Indian Creek Station,,1,1095315,105583,1,0
18509,4,7615435,Indian Creek Station,,1,1095314,105583,1,0
18509,4,7615434,Indian Creek Station,,1,1095315,105583,1,0
18509,4,7615433,Indian Creek Station,,1,1095314,105583,1,0
18510,4,7615673,Brookhaven/Oglethorpe Station,,0,1095334,105584,1,0
18510,4,7615672,Brookhaven/Oglethorpe Station,,0,1095335,105584,1,0
18510,4,7615671,Brookhaven/Oglethorpe Station,,0,1095334,105584,1,0
18510,4,7615670,Brookhaven/Oglethorpe Station,,0,1095335,105584,1,0
18510,4,7615669,Brookhaven/Oglethorpe Station,,0,1095334,105584,1,0
18510,4,7615668,Brookhaven/Oglethorpe Station,,0,1095335,105584,1,0
18510,4,7615667,Brookhaven/Oglethorpe Station,,0,1095334,105584,1,0
18510,4,7615666,Brookhaven/Oglethorpe Station,,0,1095335,105584,1,0
18510,4,7615665,Brookhaven/Oglethorpe Station,,0,1095334,105584,1,0
18510,4,7615664,Brookhaven/Oglethorpe Station,,0,1095335,105584,1,0
18510,4,7615663,Brookhaven/Oglethorpe Station,,0,1095334,105584,1,0
18510,4,7615685,Brookhaven/Oglethorpe Station,,0,1095332,105584,1,0
18510,4,7615684,Brookhaven/Oglethorpe Station,,0,1095333,105584,1,0
18510,4,7615683,Brookhaven/Oglethorpe Station,,0,1095332,105584,1,0
18510,4,7615682,Brookhaven/Oglethorpe Station,,0,1095333,105584,1,0
18510,4,7615681,Brookhaven/Oglethorpe Station,,0,1095332,105584,1,0
18510,4,7615680,Brookhaven/Oglethorpe Station,,0,1095333,105584,1,0
18510,4,7615679,Brookhaven/Oglethorpe Station,,0,1095332,105584,1,0
18510,4,7615678,Brookhaven/Oglethorpe Station,,0,1095333,105584,1,0
18510,4,7615677,Brookhaven/Oglethorpe Station,,0,1095332,105584,1,0
18510,4,7615676,Brookhaven/Oglethorpe Station,,0,1095333,105584,1,0
18510,4,7615675,Brookhaven/Oglethorpe Station,,0,1095332,105584,1,0
18510,4,7615674,Brookhaven/Oglethorpe Station,,0,1095333,105584,1,0
18510,4,7615707,Doraville Station,,1,1095334,105585,1,0
18510,4,7615706,Doraville Station,,1,1095335,105585,1,0
18510,4,7615705,Doraville Station,,1,1095334,105585,1,0
18510,4,7615704,Doraville Station,,1,1095335,105585,1,0
18510,4,7615703,Doraville Station,,1,1095334,105585,1,0
18510,4,7615702,Doraville Station,,1,1095335,105585,1,0
18510,4,7615701,Doraville Station,,1,1095334,105585,1,0
18510,4,7615700,Doraville Station,,1,1095335,105585,1,0
18510,4,7615699,Doraville Station,,1,1095334,105585,1,0
18510,4,7615698,Doraville Station,,1,1095335,105585,1,0
18510,4,7615697,Doraville Station,,1,1095334,105585,1,0
18510,4,7615696,Doraville Station,,1,1095332,105585,1,0
18510,4,7615695,Doraville Station,,1,1095333,105585,1,0
18510,4,7615686,Doraville Station,,1,1095332,105585,1,0
18510,4,7615694,Doraville Station,,1,1095333,105585,1,0
18510,4,7615693,Doraville Station,,1,1095332,105585,1,0
18510,4,7615692,Doraville Station,,1,1095333,105585,1,0
18510,4,7615691,Doraville Station,,1,1095332,105585,1,0
18510,4,7615690,Doraville Station,,1,1095333,105585,1,0
18510,4,7615689,Doraville Station,,1,1095332,105585,1,0
18510,4,7615688,Doraville Station,,1,1095333,105585,1,0
18510,4,7615687,Doraville Station,,1,1095332,105585,1,0
18511,4,7615969,Five Points Station,,0,1095353,105587,1,0
18511,4,7615970,Five Points Station via Carver Hills,,0,1095355,105586,1,0
18511,4,7615971,Five Points Station,,0,1095354,105587,1,0
18511,4,7615972,Five Points Station via Carver Hills,,0,1095353,105586,1,0
18511,4,7615973,Five Points Station,,0,1095355,105587,1,0
18511,4,7615974,Five Points Station via Carver Hills,,0,1095354,105586,1,0
18511,4,7615975,Five Points Station,,0,1095353,105587,1,0
18511,4,7615976,Five Points Station via Carver Hills,,0,1095355,105586,1,0
18511,4,7615977,Five Points Station,,0,1095354,105587,1,0
18511,4,7615978,Five Points Station via Carver Hills,,0,1095353,105586,1,0
18511,4,7615979,Five Points Station,,0,1095355,105587,1,0
18511,4,7615980,Five Points Station via Carver Hills,,0,1095354,105586,1,0
18511,4,7615981,Five Points Station,,0,1095353,105587,1,0
18511,4,7615982,Five Points Station via Carver Hills,,0,1095355,105586,1,0
18511,4,7615983,Five Points Station,,0,1095354,105587,1,0
18511,4,7615984,Five Points Station via Carver Hills,,0,1095353,105586,1,0
18511,4,7615985,Five Points Station,,0,1095355,105587,1,0
18511,4,7615986,Five Points Station via Carver Hills,,0,1095354,105586,1,0
18511,4,7615987,Five Points Station,,0,1095353,105587,1,0
18511,4,7615988,Five Points Station via Carver Hills,,0,1095355,105586,1,0
18511,4,7615989,Five Points Station,,0,1095354,105587,1,0
18511,4,7615990,Five Points Station via Carver Hills,,0,1095353,105586,1,0
18511,4,7615991,Five Points Station,,0,1095355,105587,1,0
18511,4,7615992,Five Points Station via Carver Hills,,0,1095354,105586,1,0
18511,4,7615993,Five Points Station,,0,1095353,105587,1,0
18511,4,7615994,Five Points Station via Carver Hills,,0,1095355,105586,1,0
18511,4,7615995,Five Points Station,,0,1095354,105587,1,0
18511,4,7615996,Five Points Station via Carver Hills,,0,1095353,105586,1,0
18511,4,7615997,Bankhead Station via Carver Hills,,1,1095354,105589,1,0
18511,4,7615998,Bankhead Station,,1,1095353,105588,1,0
18511,4,7615999,Bankhead Station via Carver Hills,,1,1095355,105589,1,0
18511,4,7616000,Bankhead Station,,1,1095354,105588,1,0
18511,4,7616001,Bankhead Station via Carver Hills,,1,1095353,105589,1,0
18511,4,7616002,Bankhead Station,,1,1095355,105588,1,0
18511,4,7616003,Bankhead Station via Carver Hills,,1,1095354,105589,1,0
18511,4,7616004,Bankhead Station,,1,1095353,105588,1,0
18511,4,7616005,Bankhead Station via Carver Hills,,1,1095355,105589,1,0
18511,4,7616006,Bankhead Station,,1,1095354,105588,1,0
18511,4,7616007,Bankhead Station via Carver Hills,,1,1095353,105589,1,0
18511,4,7616008,Bankhead Station,,1,1095355,105588,1,0
18511,4,7616009,Bankhead Station via Carver Hills,,1,1095354,105589,1,0
18511,4,7616010,Bankhead Station,,1,1095353,105588,1,0
18511,4,7616011,Bankhead Station via Carver Hills,,1,1095355,105589,1,0
18511,4,7616012,Bankhead Station,,1,1095354,105588,1,0
18511,4,7616013,Bankhead Station via Carver Hills,,1,1095353,105589,1,0
18511,4,7616014,Bankhead Station,,1,1095355,105588,1,0
18511,4,7616015,Bankhead Station via Carver Hills,,1,1095354,105589,1,0
18511,4,7616016,Bankhead Station,,1,1095353,105588,1,0
18511,4,7616017,Bankhead Station via Carver Hills,,1,1095355,105589,1,0
18511,4,7616018,Bankhead Station,,1,1095354,105588,1,0
18511,4,7616019,Bankhead Station via Carver Hills,,1,1095353,105589,1,0
18511,4,7616020,Bankhead Station,,1,1095355,105588,1,0
18511,4,7616021,Bankhead Station via Carver Hills,,1,1095354,105589,1,0
18511,4,7616022,Bankhead Station,,1,1095353,105588,1,0
18511,4,7616023,Bankhead Station via Carver Hills,,1,1095355,105589,1,0
18511,4,7616024,Bankhead Station,,1,1095354,105588,1,0
18511,4,7616025,Bankhead Station via Carver Hills,,1,1095353,105589,1,0
18512,4,7616284,Arts Center Station,,0,1095370,105590,1,0
18512,4,7616285,Arts Center Station,,0,1095369,105590,1,0
18512,4,7616286,Arts Center Station,,0,1095370,105590,1,0
18512,4,7616287,Arts Center Station,,0,1095369,105590,1,0
18512,4,7616288,Arts Center Station,,0,1095370,105590,1,0
18512,4,7616289,Arts Center Station,,0,1095369,105590,1,0
18512,4,7616290,Arts Center Station,,0,1095370,105590,1,0
18512,4,7616291,Arts Center Station,,0,1095369,105590,1,0
18512,4,7616292,Arts Center Station,,0,1095370,105590,1,0
18512,4,7616293,Arts Center Station,,0,1095369,105590,1,0
18512,4,7616294,Arts Center Station,,0,1095370,105590,1,0
18512,4,7616295,Arts Center Station,,0,1095369,105590,1,0
18512,4,7616296,Arts Center Station,,0,1095370,105590,1,0
18512,4,7616297,Arts Center Station,,0,1095369,105590,1,0
18512,4,7616298,Arts Center Station,,0,1095370,105590,1,0
